Planet_Name,SNR_Emission_15_micron,SNR_Emission_5_micron,SNR_Transmission_K_mag,Rp,Mp,Tday,Teq,log10g_p,Period,Transit_Duration,K_mag,Distance,Teff,log10g_s,Transit_Flag,Catalog_Name
Kepler-318 c,0.0,0.002,0.011,0.33,0.041952,1126.0,947.0,2.984,11.815,2.556,11.8,,5746.0,4.325,True,exoplanets.org
Kepler-319 b,0.0,0.001,0.005,0.15,0.012112,1316.0,1106.0,3.152,4.3627,2.194,12.2,,5526.0,4.487,True,exoplanets.org
Kepler-319 c,0.0,0.001,0.009,0.23,0.021278,1127.0,948.0,2.981,6.9414,1.791,12.2,,5526.0,4.487,True,exoplanets.org
Kepler-319 d,0.0,0.0,0.006,0.2,0.017381,679.0,571.0,3.014,31.7819,3.863,12.2,,5526.0,4.487,True,exoplanets.org
Kepler-31 b,0.0,0.001,0.005,0.38,0.060667,1009.0,848.0,3.01,20.8613,4.992,13.9,,6340.0,4.696,True,exoplanets.org
Kepler-31 c,0.0,0.0,0.004,0.37,0.057797,795.0,669.0,3.01,42.6318,6.024,13.9,,6340.0,4.696,True,exoplanets.org
Kepler-31 d,0.0,0.0,0.004,0.41,0.068593,636.0,534.0,3.012,87.6489,8.795,13.9,,6034.0,4.219,True,exoplanets.org
Kepler-320 b,0.0,0.0,0.004,0.1,0.004641,1366.0,1149.0,3.046,8.3716,4.04,12.3,,6435.0,4.419,True,exoplanets.org
Kepler-320 c,0.0,0.0,0.003,0.12,0.008719,1060.0,891.0,3.16,17.9349,5.26,12.3,,6435.0,4.419,True,exoplanets.org
Kepler-321 b,0.001,0.001,0.007,0.16,0.013051,1510.0,1270.0,3.113,4.9154,2.725,11.2,,5740.0,4.302,True,exoplanets.org
Kepler-321 c,0.0,0.001,0.007,0.21,0.017684,1090.0,916.0,3.01,13.0939,2.14,11.2,,5740.0,4.302,True,exoplanets.org
Kepler-322 b,0.001,0.001,0.007,0.09,0.003022,1760.0,1480.0,2.965,1.6539,1.672,11.8,,5388.0,4.501,True,exoplanets.org
Kepler-322 c,0.0,0.001,0.006,0.15,0.012374,1276.0,1073.0,3.14,4.3372,2.454,11.8,,5388.0,4.501,True,exoplanets.org
Kepler-323 b,0.003,0.001,0.006,0.13,0.010063,2239.0,1883.0,3.185,1.6783,2.36,11.4,,5987.0,4.31,True,exoplanets.org
Kepler-323 c,0.001,0.001,0.007,0.15,0.012112,1743.0,1466.0,3.152,3.5538,3.05,11.4,,5987.0,4.31,True,exoplanets.org
Kepler-324 b,0.0,0.0,0.005,0.1,0.004641,1191.0,1001.0,3.046,4.3853,2.488,12.3,,5194.0,4.53,True,exoplanets.org
Kepler-324 c,0.0,0.0,0.011,0.28,0.029603,523.0,440.0,2.968,51.8056,6.589,12.3,,5194.0,4.53,True,exoplanets.org
Kepler-325 b,0.0,0.001,0.006,0.26,0.025356,1424.0,1197.0,2.97,4.5444,1.756,13.3,,5752.0,4.411,True,exoplanets.org
Kepler-325 c,0.0,0.0,0.004,0.23,0.020144,1009.0,849.0,2.988,12.7622,1.838,13.3,,5752.0,4.411,True,exoplanets.org
Kepler-325 d,0.0,0.0,0.004,0.25,0.023501,697.0,586.0,2.973,38.7152,3.458,13.3,,5752.0,4.411,True,exoplanets.org
Kepler-326 b,0.001,0.001,0.007,0.14,0.012309,1428.0,1201.0,3.22,2.2483,2.071,11.7,,5105.0,4.556,True,exoplanets.org
Kepler-326 c,0.0,0.001,0.005,0.12,0.009376,1126.0,947.0,3.173,4.5804,2.142,11.7,,5105.0,4.556,True,exoplanets.org
Kepler-326 d,0.0,0.0,0.004,0.11,0.00571,989.0,832.0,3.084,6.7669,1.631,11.7,,5105.0,4.556,True,exoplanets.org
Kepler-327 b,0.0,0.0,0.009,0.1,0.004226,799.0,672.0,3.029,2.5496,1.667,12.0,,3799.0,4.758,True,exoplanets.org
Kepler-327 c,0.0,0.0,0.008,0.09,0.003241,629.0,529.0,2.978,5.2123,2.129,12.0,,3799.0,4.758,True,exoplanets.org
Kepler-327 d,0.0,0.0,0.006,0.15,0.012776,453.0,381.0,3.124,13.9695,1.408,12.0,,3799.0,4.758,True,exoplanets.org
Kepler-329 b,0.0,0.0,0.005,0.12,0.009376,646.0,544.0,3.173,7.4164,2.168,12.7,,4257.0,4.74,True,exoplanets.org
Kepler-329 c,0.0,0.0,0.008,0.17,0.014221,475.0,399.0,3.075,18.6847,3.948,12.7,,4257.0,4.74,True,exoplanets.org
Kepler-32 b,0.0,0.001,0.01,0.2,0.016513,693.0,583.0,3.026,5.9012,2.112,12.8,303.0,3793.0,4.64,True,exoplanets.org
Kepler-32 c,0.0,0.0,0.008,0.18,0.01477,608.0,511.0,3.061,8.7522,2.328,12.8,303.0,3793.0,4.64,True,exoplanets.org
Kepler-32 d,0.0,0.0,0.011,0.24,0.022184,442.0,372.0,2.977,22.7802,2.976,12.8,303.0,3793.0,4.64,True,exoplanets.org
Kepler-330 b,0.0,0.0,0.003,0.12,0.008298,881.0,741.0,3.152,8.2598,3.005,13.3,,5117.0,4.636,True,exoplanets.org
Kepler-32 e,0.0,0.0,0.004,0.13,0.011751,879.0,739.0,3.212,2.896,1.272,12.8,303.0,3793.0,4.64,True,exoplanets.org
Kepler-32 f,0.0,0.0,0.008,0.07,0.001436,1383.0,1163.0,2.824,0.743,0.936,12.8,303.0,3793.0,4.64,True,exoplanets.org
Kepler-330 c,0.0,0.0,0.005,0.17,0.014376,707.0,595.0,3.071,15.9554,3.917,13.3,,5117.0,4.636,True,exoplanets.org
Kepler-331 b,0.0,0.0,0.006,0.16,0.013404,613.0,515.0,3.1,8.4575,2.304,13.3,,4347.0,4.768,True,exoplanets.org
Kepler-331 c,0.0,0.0,0.005,0.16,0.013548,483.0,406.0,3.096,17.2811,2.772,13.3,,4347.0,4.768,True,exoplanets.org
Kepler-331 d,0.0,0.0,0.003,0.15,0.012177,393.0,330.0,3.149,32.1343,2.815,13.3,,4347.0,4.768,True,exoplanets.org
Kepler-332 b,0.0,0.0,0.005,0.1,0.005081,875.0,735.0,3.063,7.6263,2.37,12.0,,4955.0,4.611,True,exoplanets.org
Kepler-332 c,0.0,0.0,0.005,0.1,0.003964,683.0,575.0,3.017,15.9956,3.379,12.0,,4955.0,4.611,True,exoplanets.org
Kepler-332 d,0.0,0.0,0.004,0.11,0.005234,530.0,446.0,3.068,34.2115,4.709,12.0,,4955.0,4.611,True,exoplanets.org
Kepler-333 b,0.0,0.0,0.006,0.12,0.007691,548.0,461.0,3.138,12.5512,3.216,12.1,,4259.0,4.732,True,exoplanets.org
Kepler-333 c,0.0,0.0,0.006,0.1,0.004226,441.0,371.0,3.029,24.0882,3.99,12.1,,4259.0,4.732,True,exoplanets.org
Kepler-334 b,0.0,0.0,0.006,0.1,0.004362,1400.0,1177.0,3.035,5.4703,3.041,11.4,,5828.0,4.385,True,exoplanets.org
Kepler-334 c,0.0,0.0,0.004,0.13,0.010063,1055.0,887.0,3.185,12.758,4.088,11.4,,5828.0,4.385,True,exoplanets.org
Kepler-334 d,0.0,0.0,0.003,0.13,0.009602,842.0,708.0,3.177,25.0985,2.767,11.4,,5828.0,4.385,True,exoplanets.org
Kepler-335 b,0.001,0.001,0.006,0.3,0.034649,1750.0,1472.0,2.973,6.5623,4.035,12.5,,5877.0,4.017,True,exoplanets.org
Kepler-335 c,0.0,0.0,0.004,0.27,0.028104,803.0,676.0,2.968,67.8445,12.157,12.5,,5877.0,4.017,True,exoplanets.org
Kepler-336 b,0.001,0.0,0.004,0.09,0.00313,2168.0,1823.0,2.972,2.0248,2.762,12.1,,5867.0,4.264,True,exoplanets.org
Kepler-336 c,0.0,0.001,0.005,0.19,0.015609,1291.0,1085.0,3.042,9.6,4.243,12.1,,5867.0,4.264,True,exoplanets.org
Kepler-336 d,0.0,0.0,0.005,0.21,0.018207,999.0,840.0,3.004,20.6788,4.515,12.1,,5867.0,4.264,True,exoplanets.org
Kepler-337 b,0.002,0.001,0.004,0.14,0.011542,2076.0,1746.0,3.181,3.2928,4.767,11.2,,5684.0,4.004,True,exoplanets.org
Kepler-337 c,0.0,0.001,0.006,0.18,0.015183,1448.0,1218.0,3.051,9.6932,5.509,11.2,,5684.0,4.004,True,exoplanets.org
Kepler-338 b,0.0,0.001,0.01,0.22,0.018973,1334.0,1122.0,2.997,13.727,7.288,10.8,,5923.0,4.017,True,exoplanets.org
Kepler-338 c,0.0,0.001,0.009,0.21,0.017891,1103.0,927.0,3.008,24.3109,8.82,10.8,,5923.0,4.017,True,exoplanets.org
Kepler-338 d,0.0,0.001,0.011,0.27,0.026861,902.0,758.0,2.968,44.431,10.624,10.8,,5923.0,4.017,True,exoplanets.org
Kepler-339 b,0.0,0.0,0.004,0.13,0.009831,1209.0,1017.0,3.181,4.9777,2.553,12.9,,5631.0,4.586,True,exoplanets.org
Kepler-339 c,0.0,0.0,0.004,0.1,0.004785,1080.0,908.0,3.052,6.9881,3.15,12.9,,5631.0,4.586,True,exoplanets.org
Kepler-339 d,0.0,0.0,0.004,0.1,0.005081,941.0,791.0,3.063,10.5583,3.41,12.9,,5631.0,4.586,True,exoplanets.org
Kepler-340 b,0.0,0.001,0.006,0.23,0.020022,1500.0,1261.0,2.989,14.8444,5.626,11.6,,6620.0,4.063,True,exoplanets.org
Kepler-340 c,0.0,0.001,0.008,0.3,0.034195,1300.0,1093.0,2.972,22.8247,6.614,11.6,,6620.0,4.063,True,exoplanets.org
Kepler-33 b,0.0,0.0,0.001,0.16,0.012833,1753.0,1474.0,3.593,5.6679,4.7513,12.6,,5904.0,4.027,True,exoplanets.org
Kepler-33 c,0.0,0.001,0.001,0.29,0.030528,1323.0,1113.0,3.713,13.1756,6.7,12.6,,5904.0,4.027,True,exoplanets.org
Kepler-33 d,,,,0.48,0.095206,1119.0,941.0,3.016,21.776,,12.6,,5904.0,4.027,True,exoplanets.org
Kepler-341 b,0.0,0.0,0.003,0.11,0.005234,1438.0,1209.0,3.068,5.1955,3.816,13.0,,6012.0,4.437,True,exoplanets.org
Kepler-33 e,0.0,0.001,0.005,0.36,0.05253,987.0,830.0,3.005,31.7844,8.6858,12.6,,5904.0,4.027,True,exoplanets.org
Kepler-33 f,0.0,0.001,0.001,0.4,0.065409,906.0,762.0,3.593,41.029,9.6864,12.6,,5904.0,4.027,True,exoplanets.org
Kepler-341 c,0.0,0.0,0.004,0.15,0.012573,1245.0,1047.0,3.132,8.0104,4.216,13.0,,6012.0,4.437,True,exoplanets.org
Kepler-341 d,0.0,0.0,0.004,0.17,0.013621,824.0,693.0,3.093,27.6663,6.048,13.0,,6012.0,4.437,True,exoplanets.org
Kepler-341 e,0.0,0.0,0.004,0.18,0.014692,714.0,600.0,3.063,42.4733,7.168,13.0,,6012.0,4.437,True,exoplanets.org
Kepler-342 b,0.0,0.001,0.005,0.2,0.016986,1239.0,1042.0,3.019,15.1703,4.016,12.0,,6175.0,4.187,True,exoplanets.org
Kepler-342 c,0.0,0.0,0.002,0.17,0.014454,1032.0,868.0,3.069,26.2341,2.435,12.0,,6175.0,4.187,True,exoplanets.org
Kepler-342 d,0.0,0.0,0.006,0.22,0.019547,901.0,758.0,2.992,39.4594,8.164,12.0,,6175.0,4.187,True,exoplanets.org
Kepler-343 b,0.0,0.001,0.005,0.22,0.01864,1370.0,1152.0,3.0,8.9686,4.326,12.7,,5807.0,4.184,True,exoplanets.org
Kepler-342 e,0.001,0.0,0.005,0.08,0.001891,2545.0,2140.0,2.876,1.6442,2.7822,12.0,0.0,6175.0,4.19,True,exoplanets.org
Kepler-343 c,0.0,0.0,0.002,0.18,0.014935,998.0,839.0,3.057,23.2218,2.708,12.7,,5807.0,4.184,True,exoplanets.org
Kepler-344 b,0.0,0.0,0.004,0.23,0.021019,834.0,701.0,2.983,21.9639,2.676,13.7,,5774.0,4.451,True,exoplanets.org
Kepler-344 c,0.0,0.0,0.004,0.26,0.026013,466.0,392.0,2.969,125.5968,7.533,13.7,,5774.0,4.451,True,exoplanets.org
Kepler-345 b,0.0,0.0,0.008,0.07,0.001004,746.0,628.0,2.757,7.4156,1.971,11.6,,4504.0,4.683,True,exoplanets.org
Kepler-345 c,0.0,0.0,0.005,0.11,0.005548,690.0,580.0,3.079,9.3874,1.555,11.6,,4504.0,4.683,True,exoplanets.org
Kepler-346 b,0.0,0.001,0.004,0.24,0.021674,1337.0,1124.0,2.98,6.5111,1.509,13.6,,6033.0,4.464,True,exoplanets.org
Kepler-346 c,0.0,0.0,0.004,0.27,0.028104,867.0,729.0,2.968,23.8515,2.385,13.6,,6033.0,4.464,True,exoplanets.org
Kepler-347 b,0.0,0.0,0.005,0.18,0.014533,1068.0,898.0,3.067,12.7984,6.244,13.0,,6088.0,4.472,True,exoplanets.org
Kepler-347 c,0.0,0.0,0.003,0.16,0.012912,830.0,698.0,3.118,27.3209,3.927,13.0,,6088.0,4.472,True,exoplanets.org
Kepler-348 b,0.0,0.0,0.003,0.14,0.012309,1537.0,1293.0,3.22,7.0568,1.909,11.4,,6177.0,4.244,True,exoplanets.org
Kepler-348 c,0.0,0.0,0.004,0.12,0.00789,1141.0,959.0,3.143,17.2654,5.187,11.4,,6177.0,4.244,True,exoplanets.org
Kepler-349 b,0.0,0.0,0.004,0.17,0.013992,1297.0,1091.0,3.082,5.9298,2.364,13.2,,5956.0,4.518,True,exoplanets.org
Kepler-349 c,0.0,0.0,0.004,0.17,0.014454,1019.0,857.0,3.069,12.2476,3.278,13.2,,5956.0,4.518,True,exoplanets.org
Kepler-34 b,,,,0.76,0.220004,,,2.97,288.822,,13.2,,,,True,exoplanets.org
Kepler-350 b,0.0,0.0,0.003,0.17,0.013621,1403.0,1179.0,3.093,11.1896,5.12,12.4,,6186.0,4.15,True,exoplanets.org
Kepler-351 b,0.0,0.0,0.005,0.27,0.027922,640.0,539.0,2.968,37.0549,5.122,14.1,,5643.0,4.556,True,exoplanets.org
Kepler-351 c,0.0,0.0,0.005,0.28,0.030386,554.0,466.0,2.968,57.2481,5.923,14.1,,5643.0,4.556,True,exoplanets.org
Kepler-352 b,0.0,0.0,0.009,0.08,0.001705,874.0,735.0,2.856,10.0554,2.963,11.1,,5212.0,4.566,True,exoplanets.org
Kepler-352 c,0.0,0.0,0.005,0.11,0.006213,743.0,625.0,3.1,16.333,2.122,11.1,,5212.0,4.566,True,exoplanets.org
Kepler-351 d,0.0,0.0,0.004,0.24,0.022548,416.0,350.0,2.976,142.5442,8.9491,14.1,0.0,5643.0,4.56,True,exoplanets.org
Kepler-353 b,0.0,0.0,0.006,0.08,0.001925,632.0,531.0,2.879,5.7953,2.184,12.8,,3903.0,4.751,True,exoplanets.org
Kepler-353 c,0.0,0.0,0.004,0.12,0.008935,558.0,469.0,3.165,8.4109,2.253,12.8,,3903.0,4.751,True,exoplanets.org
Kepler-354 b,0.0,0.0,0.005,0.16,0.013548,886.0,745.0,3.096,5.4767,2.503,13.2,,4648.0,4.627,True,exoplanets.org
Kepler-354 c,0.0,0.0,0.003,0.12,0.007495,608.0,512.0,3.134,16.9344,3.456,13.2,,4648.0,4.627,True,exoplanets.org
Kepler-354 d,0.0,0.0,0.003,0.11,0.006213,540.0,454.0,3.1,24.2098,4.373,13.2,,4648.0,4.627,True,exoplanets.org
Kepler-355 b,0.0,0.0,0.002,0.13,0.010781,1174.0,988.0,3.197,11.0319,4.935,13.7,,6184.0,4.441,True,exoplanets.org
Kepler-355 c,0.0,0.0,0.005,0.24,0.022355,885.0,744.0,2.977,25.7623,6.816,13.7,,6184.0,4.441,True,exoplanets.org
Kepler-356 b,0.001,0.001,0.004,0.14,0.01173,1743.0,1466.0,3.171,4.6127,2.972,11.7,,6133.0,4.256,True,exoplanets.org
Kepler-356 c,0.0,0.0,0.004,0.16,0.013333,1230.0,1034.0,3.103,13.1216,3.626,11.7,,6133.0,4.256,True,exoplanets.org
Kepler-357 b,0.0,0.0,0.004,0.16,0.013548,1010.0,850.0,3.096,6.4754,2.651,13.4,,5036.0,4.503,True,exoplanets.org
Kepler-357 c,0.0,0.0,0.004,0.24,0.021808,734.0,618.0,2.979,16.8584,2.016,13.4,,5036.0,4.503,True,exoplanets.org
Kepler-357 d,0.0,0.0,0.007,0.31,0.035574,513.0,431.0,2.974,49.4999,6.594,13.4,,5036.0,4.503,True,exoplanets.org
Kepler-358 b,0.0,0.0,0.003,0.24,0.022495,729.0,613.0,2.976,34.0605,2.461,13.7,,5908.0,4.504,True,exoplanets.org
Kepler-358 c,0.0,0.0,0.004,0.25,0.024407,541.0,455.0,2.971,83.4884,6.088,13.7,,5908.0,4.504,True,exoplanets.org
Kepler-359 b,0.0,0.0,0.004,0.31,0.038,905.0,761.0,2.978,25.5632,4.284,14.5,,6248.0,4.429,True,exoplanets.org
Kepler-359 c,0.0,0.0,0.003,0.38,0.060779,690.0,580.0,3.01,57.688,4.161,14.5,,6248.0,4.429,True,exoplanets.org
Kepler-359 d,0.0,0.0,0.002,0.36,0.05208,626.0,527.0,3.004,77.0957,3.476,14.5,,6248.0,4.429,True,exoplanets.org
Kepler-35 b,,,,0.73,0.127011,,,2.774,131.458,,13.9,,,,True,exoplanets.org
Kepler-360 b,0.0,0.0,0.003,0.15,0.012242,1714.0,1441.0,3.146,3.2897,2.312,13.2,,6053.0,4.423,True,exoplanets.org
Kepler-360 c,0.0,0.0,0.003,0.19,0.015609,1321.0,1111.0,3.042,7.1864,1.406,13.2,,6053.0,4.423,True,exoplanets.org
Kepler-361 b,0.0,0.0,0.003,0.13,0.010538,1435.0,1207.0,3.193,8.4866,5.176,12.2,,6169.0,4.254,True,exoplanets.org
Kepler-361 c,0.0,0.0,0.006,0.22,0.019902,769.0,647.0,2.989,55.188,9.167,12.2,,6169.0,4.254,True,exoplanets.org
Kepler-362 b,0.0,0.0,0.004,0.08,0.001849,925.0,778.0,2.871,10.3272,1.803,12.8,,5788.0,4.639,True,exoplanets.org
Kepler-362 c,0.0,0.0,0.003,0.13,0.010538,600.0,504.0,3.193,37.8663,4.769,12.8,,5788.0,4.639,True,exoplanets.org
Kepler-363 b,0.0,0.0,0.003,0.1,0.004932,1818.0,1529.0,3.057,3.6146,3.401,11.7,,5593.0,4.152,True,exoplanets.org
Kepler-363 c,0.0,0.001,0.004,0.15,0.012506,1423.0,1197.0,3.135,7.5424,4.9,11.7,,5593.0,4.152,True,exoplanets.org
Kepler-363 d,0.0,0.001,0.006,0.18,0.015183,1221.0,1027.0,3.051,11.9321,6.35,11.7,,5593.0,4.152,True,exoplanets.org
Kepler-364 b,0.0,0.0,0.003,0.14,0.011604,960.0,807.0,3.177,25.7457,6.983,12.4,,6108.0,4.273,True,exoplanets.org
Kepler-364 c,0.0,0.0,0.004,0.19,0.016051,724.0,609.0,3.034,59.9806,6.582,12.4,,6108.0,4.273,True,exoplanets.org
Kepler-365 b,0.0,0.0,0.004,0.18,0.0151,1145.0,963.0,3.053,10.6649,3.293,13.1,,6012.0,4.434,True,exoplanets.org
Kepler-365 c,0.0,0.0,0.002,0.15,0.012177,965.0,812.0,3.149,17.7841,3.862,13.1,,6012.0,4.434,True,exoplanets.org
Kepler-366 b,0.0,0.0,0.003,0.13,0.010781,1751.0,1473.0,3.197,3.282,2.851,13.3,,6209.0,4.452,True,exoplanets.org
Kepler-366 c,0.0,0.0,0.003,0.16,0.013191,1121.0,943.0,3.108,12.5162,4.838,13.3,,6209.0,4.452,True,exoplanets.org
Kepler-367 b,0.0,0.0,0.007,0.12,0.007302,479.0,403.0,3.129,37.8157,4.631,10.7,,4710.0,4.631,True,exoplanets.org
Kepler-367 c,0.0,0.0,0.007,0.11,0.005548,426.0,359.0,3.079,53.5786,5.236,10.7,,4710.0,4.631,True,exoplanets.org
Kepler-368 b,0.0,0.001,0.008,0.29,0.031811,1069.0,899.0,2.969,26.8477,10.085,11.2,,5502.0,3.903,True,exoplanets.org
Kepler-368 c,0.0,0.0,0.006,0.35,0.047844,768.0,646.0,2.996,72.3793,7.685,11.2,,5502.0,3.903,True,exoplanets.org
Kepler-369 b,0.0,0.0,0.006,0.1,0.0045,722.0,607.0,3.04,2.7328,1.037,12.4,,3591.0,4.785,True,exoplanets.org
Kepler-369 c,0.0,0.0,0.004,0.13,0.009602,410.0,345.0,3.177,14.8716,2.427,12.4,,3591.0,4.785,True,exoplanets.org
Kepler-36 b,0.0,0.0,0.003,0.13,0.014038,1271.0,1069.0,3.297,13.8399,6.74,10.8,,5911.0,,True,exoplanets.org
Kepler-36 c,0.001,0.003,0.027,0.33,0.025489,1205.0,1013.0,2.769,16.2386,7.43,10.8,,5911.0,,True,exoplanets.org
Kepler-370 b,0.0,0.0,0.003,0.14,0.011856,1369.0,1151.0,3.164,4.5795,3.282,13.6,,5852.0,4.531,True,exoplanets.org
Kepler-370 c,0.0,0.0,0.003,0.17,0.014068,852.0,716.0,3.08,19.0229,3.418,13.6,,5852.0,4.531,True,exoplanets.org
Kepler-371 b,0.0,0.0,0.004,0.17,0.013917,708.0,595.0,3.084,34.7633,4.174,12.3,,5666.0,4.39,True,exoplanets.org
Kepler-371 c,0.0,0.0,0.004,0.16,0.013121,566.0,476.0,3.11,67.968,7.802,12.3,,5666.0,4.39,True,exoplanets.org
Kepler-372 b,0.0,0.0,0.002,0.12,0.008507,1496.0,1258.0,3.156,6.8497,4.12,13.6,,6509.0,4.405,True,exoplanets.org
Kepler-372 c,0.0,0.0,0.004,0.19,0.015523,1046.0,880.0,3.044,20.0538,6.031,13.6,,6509.0,4.405,True,exoplanets.org
Kepler-372 d,0.0,0.0,0.002,0.15,0.012506,914.0,768.0,3.135,30.0926,7.499,13.6,,6509.0,4.405,True,exoplanets.org
Kepler-373 b,0.0,0.0,0.004,0.12,0.008507,1231.0,1035.0,3.156,5.5353,2.864,12.9,,5787.0,4.562,True,exoplanets.org
Kepler-373 c,0.0,0.0,0.003,0.11,0.006213,852.0,716.0,3.1,16.7259,2.875,12.9,,5787.0,4.562,True,exoplanets.org
Kepler-374 b,0.0,0.0,0.005,0.09,0.003241,1887.0,1586.0,2.978,1.8978,2.641,13.1,,5977.0,4.479,True,exoplanets.org
Kepler-374 c,0.0,0.0,0.004,0.1,0.004094,1572.0,1322.0,3.023,3.2828,3.309,13.1,,5977.0,4.479,True,exoplanets.org
Kepler-374 d,0.0,0.0,0.003,0.12,0.007495,1363.0,1147.0,3.134,5.0282,3.44,13.1,,5977.0,4.479,True,exoplanets.org
Kepler-375 b,0.0,0.0,0.002,0.13,0.010538,950.0,799.0,3.193,12.1259,3.04,14.1,,5826.0,4.567,True,exoplanets.org
Kepler-375 c,0.0,0.0,0.005,0.24,0.021541,804.0,676.0,2.98,19.9863,3.81,14.1,,5826.0,4.567,True,exoplanets.org
Kepler-376 b,0.0,0.0,0.004,0.1,0.003712,1540.0,1295.0,3.004,4.9202,3.915,12.3,,5900.0,4.303,True,exoplanets.org
Kepler-376 c,0.0,0.0,0.003,0.16,0.013191,1082.0,910.0,3.108,14.1723,2.61,12.3,,5900.0,4.303,True,exoplanets.org
Kepler-377 b,0.0,0.0,0.002,0.12,0.009154,1161.0,976.0,3.169,12.5095,4.022,12.5,,5949.0,4.303,True,exoplanets.org
Kepler-377 c,0.0,0.0,0.004,0.18,0.015267,898.0,755.0,3.049,27.015,5.776,12.5,,5949.0,4.303,True,exoplanets.org
Kepler-378 b,0.0,0.0,0.011,0.07,0.001053,619.0,521.0,2.765,16.0924,1.937,10.2,,4661.0,4.647,True,exoplanets.org
Kepler-378 c,0.0,0.0,0.012,0.06,0.000827,509.0,428.0,2.721,28.906,3.043,10.2,,4661.0,4.647,True,exoplanets.org
Kepler-379 b,0.0,0.0,0.003,0.15,0.012308,1042.0,876.0,3.143,20.0984,5.105,12.0,,6054.0,4.273,True,exoplanets.org
Kepler-379 c,0.0,0.0,0.004,0.2,0.017381,713.0,599.0,3.014,62.7847,4.678,12.0,,6054.0,4.273,True,exoplanets.org
Kepler-380 b,0.0,0.0,0.003,0.11,0.00539,1735.0,1459.0,3.074,3.9308,2.962,12.3,,6045.0,4.293,True,exoplanets.org
Kepler-37 b,0.0,0.0,0.0,0.03,0.009587,851.0,715.0,4.553,13.3673,3.0405,7.9,66.0,5417.0,4.567,True,exoplanets.org
Kepler-37 c,0.0,0.0,0.004,0.07,0.01079,728.0,612.0,3.771,21.3019,3.8453,7.9,66.0,5417.0,4.567,True,exoplanets.org
Kepler-380 c,0.0,0.0,0.003,0.11,0.006744,1391.0,1170.0,3.115,7.63,2.949,12.3,,6045.0,4.293,True,exoplanets.org
Kepler-381 b,0.001,0.001,0.01,0.09,0.002813,1773.0,1491.0,2.951,5.629,3.913,9.5,,6152.0,4.12,True,exoplanets.org
Kepler-37 d,0.0,0.001,0.122,0.18,0.005775,591.0,497.0,2.649,39.7922,4.6401,7.9,66.0,5417.0,4.567,True,exoplanets.org
Kepler-381 c,0.0,0.0,0.006,0.1,0.004362,1328.0,1117.0,3.035,13.3916,3.417,9.5,,6152.0,4.12,True,exoplanets.org
Kepler-382 b,0.0,0.0,0.003,0.12,0.007691,1281.0,1078.0,3.138,5.2622,3.229,12.9,,5600.0,4.401,True,exoplanets.org
Kepler-382 c,0.0,0.0,0.002,0.14,0.011856,969.0,815.0,3.164,12.1627,1.958,12.9,,5600.0,4.401,True,exoplanets.org
Kepler-383 b,0.0,0.0,0.004,0.12,0.007691,674.0,567.0,3.138,12.9045,3.322,12.7,,4710.0,4.624,True,exoplanets.org
Kepler-383 c,0.0,0.0,0.003,0.11,0.006213,502.0,422.0,3.1,31.2008,3.718,12.7,,4710.0,4.624,True,exoplanets.org
Kepler-384 b,0.0,0.0,0.005,0.1,0.004362,759.0,638.0,3.035,22.5971,6.031,12.0,,5577.0,4.475,True,exoplanets.org
Kepler-384 c,0.0,0.0,0.003,0.1,0.0045,601.0,506.0,3.04,45.3483,4.657,12.0,,5577.0,4.475,True,exoplanets.org
Kepler-385 b,0.0,0.001,0.005,0.24,0.022635,1274.0,1071.0,2.976,10.0437,4.597,13.8,,6326.0,4.412,True,exoplanets.org
Kepler-385 c,0.0,0.001,0.006,0.27,0.027564,1110.0,934.0,2.968,15.1632,6.804,13.8,,6326.0,4.412,True,exoplanets.org
Kepler-386 b,0.0,0.0,0.002,0.12,0.009154,804.0,676.0,3.169,12.3104,3.939,13.6,,5178.0,4.558,True,exoplanets.org
Kepler-386 c,0.0,0.0,0.002,0.14,0.011793,633.0,533.0,3.168,25.1935,4.634,13.6,,5178.0,4.558,True,exoplanets.org
Kepler-387 b,0.0,0.0,0.003,0.09,0.003241,1277.0,1074.0,2.978,6.7916,3.197,12.5,,5774.0,4.353,True,exoplanets.org
Kepler-387 c,0.0,0.0,0.003,0.08,0.001925,1061.0,892.0,2.879,11.8375,3.256,12.5,,5774.0,4.353,True,exoplanets.org
Kepler-388 b,0.0,0.0,0.008,0.07,0.00138,959.0,807.0,2.816,3.1733,2.042,12.5,,4498.0,4.69,True,exoplanets.org
Kepler-388 c,0.0,0.0,0.006,0.08,0.001705,595.0,500.0,2.856,13.297,3.277,12.5,,4498.0,4.69,True,exoplanets.org
Kepler-389 b,0.0,0.0,0.002,0.13,0.012045,1323.0,1113.0,3.216,3.2441,2.094,13.9,,5376.0,4.57,True,exoplanets.org
Kepler-389 c,0.0,0.0,0.002,0.13,0.010781,803.0,675.0,3.197,14.5114,2.967,13.9,,5376.0,4.57,True,exoplanets.org
Kepler-390 b,0.0,0.0,0.006,0.07,0.001441,987.0,830.0,2.824,6.7381,2.377,12.1,,5166.0,4.569,True,exoplanets.org
Kepler-390 c,0.0,0.0,0.005,0.07,0.001263,791.0,665.0,2.8,13.06,2.665,12.1,,5166.0,4.569,True,exoplanets.org
Kepler-38 b,,,,0.39,0.06213,651.0,548.0,3.01,105.595,,12.3,,5623.0,,True,exoplanets.org
